caseID;caseID-Original;taskID;originator;eventtype;timestamp;Operador;Produto
1731;131;Remove piece;10;start;31/12/2024 21:12;Operador;Process_Machine-10
1731;131;Remove piece;10;complete;31/12/2024 21:13;Operador;Process_Machine-10
1731;131;Operational stop;10;start;31/12/2024 21:13;Operador;Process_Machine-10
1731;131;Operational stop;10;complete;31/12/2024 21:14;Operador;Process_Machine-10
1731;131;Product (accept);10;start;31/12/2024 21:14;Operador;Process_Machine-10
1732;132;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1732;132;Idle machine;10;complete;31/12/2024 21:08;Operador;Process_Machine-10
1732;132;Working;10;start;31/12/2024 21:08;Operador;Process_Machine-10
1732;132;Working;10;complete;31/12/2024 21:09;Operador;Process_Machine-10
1732;132;Remove piece;10;start;31/12/2024 21:09;Operador;Process_Machine-10
1732;132;Remove piece;10;complete;31/12/2024 21:09;Operador;Process_Machine-10
1732;132;Product (accept);10;start;31/12/2024 21:09;Operador;Process_Machine-10
1733;133;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1733;133;Idle machine;10;complete;31/12/2024 19:27;Operador;Process_Machine-10
1733;133;Working;10;start;31/12/2024 19:27;Operador;Process_Machine-10
1733;133;Working;10;complete;31/12/2024 19:27;Operador;Process_Machine-10
1733;133;Remove piece;10;start;31/12/2024 19:27;Operador;Process_Machine-10
1733;133;Remove piece;10;complete;31/12/2024 19:27;Operador;Process_Machine-10
1733;133;Product (accept);10;start;31/12/2024 19:27;Operador;Process_Machine-10
1734;134;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1734;134;Idle machine;10;complete;31/12/2024 19:29;Operador;Process_Machine-10
1734;134;Working;10;start;31/12/2024 19:29;Operador;Process_Machine-10
1734;134;Working;10;complete;31/12/2024 19:29;Operador;Process_Machine-10
1734;134;Remove piece;10;start;31/12/2024 19:29;Operador;Process_Machine-10
1734;134;Remove piece;10;complete;31/12/2024 19:29;Operador;Process_Machine-10
1734;134;Operational stop;10;start;31/12/2024 19:29;Operador;Process_Machine-10
1734;134;Operational stop;10;complete;31/12/2024 19:30;Operador;Process_Machine-10
1734;134;Product (accept);10;start;31/12/2024 19:30;Operador;Process_Machine-10
1735;135;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1735;135;Idle machine;10;complete;31/12/2024 18:20;Operador;Process_Machine-10
1735;135;Working;10;start;31/12/2024 18:20;Operador;Process_Machine-10
1735;135;Working;10;complete;31/12/2024 18:20;Operador;Process_Machine-10
1735;135;Remove piece;10;start;31/12/2024 18:20;Operador;Process_Machine-10
1735;135;Remove piece;10;complete;31/12/2024 18:21;Operador;Process_Machine-10
1735;135;Operational stop;10;start;31/12/2024 18:21;Operador;Process_Machine-10
1735;135;Operational stop;10;complete;31/12/2024 18:22;Operador;Process_Machine-10
1735;135;Product (accept);10;start;31/12/2024 18:22;Operador;Process_Machine-10
1736;136;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1736;136;Idle machine;10;complete;31/12/2024 20:57;Operador;Process_Machine-10
1736;136;Working;10;start;31/12/2024 20:57;Operador;Process_Machine-10
1736;136;Working;10;complete;31/12/2024 20:57;Operador;Process_Machine-10
1736;136;Remove piece;10;start;31/12/2024 20:57;Operador;Process_Machine-10
1736;136;Remove piece;10;complete;31/12/2024 20:57;Operador;Process_Machine-10
1736;136;Product (accept);10;start;31/12/2024 20:57;Operador;Process_Machine-10
1737;137;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1737;137;Idle machine;10;complete;31/12/2024 19:28;Operador;Process_Machine-10
1737;137;Working;10;start;31/12/2024 19:28;Operador;Process_Machine-10
1737;137;Working;10;complete;31/12/2024 19:28;Operador;Process_Machine-10
1737;137;Remove piece;10;start;31/12/2024 19:28;Operador;Process_Machine-10
1737;137;Remove piece;10;complete;31/12/2024 19:28;Operador;Process_Machine-10
1737;137;Product (accept);10;start;31/12/2024 19:28;Operador;Process_Machine-10
1738;138;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1738;138;Idle machine;10;complete;31/12/2024 20:16;Operador;Process_Machine-10
1738;138;Working;10;start;31/12/2024 20:16;Operador;Process_Machine-10
1738;138;Working;10;complete;31/12/2024 20:16;Operador;Process_Machine-10
1738;138;Remove piece;10;start;31/12/2024 20:16;Operador;Process_Machine-10
1738;138;Remove piece;10;complete;31/12/2024 20:17;Operador;Process_Machine-10
1738;138;Product (accept);10;start;31/12/2024 20:17;Operador;Process_Machine-10
1739;139;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1739;139;Idle machine;10;complete;31/12/2024 19:28;Operador;Process_Machine-10
1739;139;Working;10;start;31/12/2024 19:28;Operador;Process_Machine-10
1739;139;Working;10;complete;31/12/2024 19:28;Operador;Process_Machine-10
1739;139;Remove piece;10;start;31/12/2024 19:28;Operador;Process_Machine-10
1739;139;Remove piece;10;complete;31/12/2024 19:29;Operador;Process_Machine-10
1739;139;Product (accept);10;start;31/12/2024 19:29;Operador;Process_Machine-10
1740;140;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1740;140;Idle machine;10;complete;31/12/2024 18:16;Operador;Process_Machine-10
1740;140;Working;10;start;31/12/2024 18:16;Operador;Process_Machine-10
1740;140;Working;10;complete;31/12/2024 18:16;Operador;Process_Machine-10
1740;140;Remove piece;10;start;31/12/2024 18:16;Operador;Process_Machine-10
1740;140;Remove piece;10;complete;31/12/2024 18:16;Operador;Process_Machine-10
1740;140;Operational stop;10;start;31/12/2024 18:16;Operador;Process_Machine-10
1740;140;Operational stop;10;complete;31/12/2024 18:18;Operador;Process_Machine-10
1740;140;Product (accept);10;start;31/12/2024 18:18;Operador;Process_Machine-10
1741;141;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1741;141;Idle machine;10;complete;31/12/2024 19:07;Operador;Process_Machine-10
1741;141;Working;10;start;31/12/2024 19:07;Operador;Process_Machine-10
1741;141;Working;10;complete;31/12/2024 19:07;Operador;Process_Machine-10
1741;141;Remove piece;10;start;31/12/2024 19:07;Operador;Process_Machine-10
1741;141;Remove piece;10;complete;31/12/2024 19:07;Operador;Process_Machine-10
1741;141;Product (accept);10;start;31/12/2024 19:07;Operador;Process_Machine-10
1742;142;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1742;142;Idle machine;10;complete;31/12/2024 20:35;Operador;Process_Machine-10
1742;142;Working;10;start;31/12/2024 20:35;Operador;Process_Machine-10
1742;142;Working;10;complete;31/12/2024 20:35;Operador;Process_Machine-10
1742;142;Remove piece;10;start;31/12/2024 20:35;Operador;Process_Machine-10
1742;142;Remove piece;10;complete;31/12/2024 20:35;Operador;Process_Machine-10
1742;142;Product (accept);10;start;31/12/2024 20:35;Operador;Process_Machine-10
1743;143;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1743;143;Idle machine;10;complete;31/12/2024 21:06;Operador;Process_Machine-10
1743;143;Working;10;start;31/12/2024 21:06;Operador;Process_Machine-10
1743;143;Working;10;complete;31/12/2024 21:06;Operador;Process_Machine-10
1743;143;Remove piece;10;start;31/12/2024 21:06;Operador;Process_Machine-10
1743;143;Remove piece;10;complete;31/12/2024 21:06;Operador;Process_Machine-10
1743;143;Operational stop;10;start;31/12/2024 21:06;Operador;Process_Machine-10
1743;143;Operational stop;10;complete;31/12/2024 21:08;Operador;Process_Machine-10
1743;143;Product (accept);10;start;31/12/2024 21:08;Operador;Process_Machine-10
1744;144;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1744;144;Idle machine;10;complete;31/12/2024 18:47;Operador;Process_Machine-10
1744;144;Working;10;start;31/12/2024 18:47;Operador;Process_Machine-10
1744;144;Working;10;complete;31/12/2024 18:47;Operador;Process_Machine-10
1744;144;Remove piece;10;start;31/12/2024 18:47;Operador;Process_Machine-10
1744;144;Remove piece;10;complete;31/12/2024 18:47;Operador;Process_Machine-10
1744;144;Operational stop;10;start;31/12/2024 18:47;Operador;Process_Machine-10
1744;144;Operational stop;10;complete;31/12/2024 18:48;Operador;Process_Machine-10
1744;144;Product (accept);10;start;31/12/2024 18:48;Operador;Process_Machine-10
1745;145;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1745;145;Idle machine;10;complete;31/12/2024 20:52;Operador;Process_Machine-10
1745;145;Working;10;start;31/12/2024 20:52;Operador;Process_Machine-10
1745;145;Working;10;complete;31/12/2024 20:52;Operador;Process_Machine-10
1745;145;Remove piece;10;start;31/12/2024 20:52;Operador;Process_Machine-10
1745;145;Remove piece;10;complete;31/12/2024 20:52;Operador;Process_Machine-10
1745;145;Product (accept);10;start;31/12/2024 20:52;Operador;Process_Machine-10
1746;146;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1746;146;Idle machine;10;complete;31/12/2024 20:22;Operador;Process_Machine-10
1746;146;Working;10;start;31/12/2024 20:22;Operador;Process_Machine-10
1746;146;Working;10;complete;31/12/2024 20:22;Operador;Process_Machine-10
1746;146;Remove piece;10;start;31/12/2024 20:22;Operador;Process_Machine-10
1746;146;Remove piece;10;complete;31/12/2024 20:22;Operador;Process_Machine-10
1746;146;Operational stop;10;start;31/12/2024 20:22;Operador;Process_Machine-10
1746;146;Operational stop;10;complete;31/12/2024 20:22;Operador;Process_Machine-10
1746;146;Product (accept);10;start;31/12/2024 20:22;Operador;Process_Machine-10
1747;147;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1747;147;Idle machine;10;complete;31/12/2024 20:55;Operador;Process_Machine-10
1747;147;Working;10;start;31/12/2024 20:55;Operador;Process_Machine-10
1747;147;Working;10;complete;31/12/2024 20:55;Operador;Process_Machine-10
1747;147;Remove piece;10;start;31/12/2024 20:55;Operador;Process_Machine-10
1747;147;Remove piece;10;complete;31/12/2024 20:56;Operador;Process_Machine-10
1747;147;Operational stop;10;start;31/12/2024 20:56;Operador;Process_Machine-10
1747;147;Operational stop;10;complete;31/12/2024 20:56;Operador;Process_Machine-10
1747;147;Product (accept);10;start;31/12/2024 20:56;Operador;Process_Machine-10
1748;148;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1748;148;Idle machine;10;complete;31/12/2024 21:08;Operador;Process_Machine-10
1748;148;Working;10;start;31/12/2024 21:08;Operador;Process_Machine-10
1748;148;Working;10;complete;31/12/2024 21:08;Operador;Process_Machine-10
1748;148;Remove piece;10;start;31/12/2024 21:08;Operador;Process_Machine-10
1748;148;Remove piece;10;complete;31/12/2024 21:08;Operador;Process_Machine-10
1748;148;Product (accept);10;start;31/12/2024 21:08;Operador;Process_Machine-10
1749;149;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1749;149;Idle machine;10;complete;31/12/2024 20:19;Operador;Process_Machine-10
1749;149;Working;10;start;31/12/2024 20:19;Operador;Process_Machine-10
1749;149;Working;10;complete;31/12/2024 20:19;Operador;Process_Machine-10
1749;149;Remove piece;10;start;31/12/2024 20:19;Operador;Process_Machine-10
1749;149;Remove piece;10;complete;31/12/2024 20:20;Operador;Process_Machine-10
1749;149;Operational stop;10;start;31/12/2024 20:20;Operador;Process_Machine-10
1749;149;Operational stop;10;complete;31/12/2024 20:21;Operador;Process_Machine-10
1749;149;Product (accept);10;start;31/12/2024 20:21;Operador;Process_Machine-10
1750;150;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1750;150;Idle machine;10;complete;31/12/2024 21:11;Operador;Process_Machine-10
1750;150;Working;10;start;31/12/2024 21:11;Operador;Process_Machine-10
1750;150;Working;10;complete;31/12/2024 21:11;Operador;Process_Machine-10
1750;150;Remove piece;10;start;31/12/2024 21:11;Operador;Process_Machine-10
1750;150;Remove piece;10;complete;31/12/2024 21:11;Operador;Process_Machine-10
1750;150;Operational stop;10;start;31/12/2024 21:11;Operador;Process_Machine-10
1750;150;Operational stop;10;complete;31/12/2024 21:12;Operador;Process_Machine-10
1750;150;Product (accept);10;start;31/12/2024 21:12;Operador;Process_Machine-10
1751;151;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1751;151;Idle machine;10;complete;31/12/2024 20:43;Operador;Process_Machine-10
1751;151;Working;10;start;31/12/2024 20:43;Operador;Process_Machine-10
1751;151;Working;10;complete;31/12/2024 20:43;Operador;Process_Machine-10
1751;151;Remove piece;10;start;31/12/2024 20:43;Operador;Process_Machine-10
1751;151;Remove piece;10;complete;31/12/2024 20:43;Operador;Process_Machine-10
1751;151;Product (accept);10;start;31/12/2024 20:43;Operador;Process_Machine-10
1752;152;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1752;152;Idle machine;10;complete;31/12/2024 20:14;Operador;Process_Machine-10
1752;152;Working;10;start;31/12/2024 20:14;Operador;Process_Machine-10
1752;152;Working;10;complete;31/12/2024 20:14;Operador;Process_Machine-10
1752;152;Remove piece;10;start;31/12/2024 20:14;Operador;Process_Machine-10
1752;152;Remove piece;10;complete;31/12/2024 20:15;Operador;Process_Machine-10
1752;152;Product (accept);10;start;31/12/2024 20:15;Operador;Process_Machine-10
1753;153;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1753;153;Idle machine;10;complete;31/12/2024 19:08;Operador;Process_Machine-10
1753;153;Working;10;start;31/12/2024 19:08;Operador;Process_Machine-10
1753;153;Working;10;complete;31/12/2024 19:08;Operador;Process_Machine-10
1753;153;Remove piece;10;start;31/12/2024 19:08;Operador;Process_Machine-10
1753;153;Remove piece;10;complete;31/12/2024 19:09;Operador;Process_Machine-10
1753;153;Product (accept);10;start;31/12/2024 19:09;Operador;Process_Machine-10
1754;154;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1754;154;Idle machine;10;complete;31/12/2024 19:10;Operador;Process_Machine-10
1754;154;Working;10;start;31/12/2024 19:10;Operador;Process_Machine-10
1754;154;Working;10;complete;31/12/2024 19:10;Operador;Process_Machine-10
1754;154;Remove piece;10;start;31/12/2024 19:10;Operador;Process_Machine-10
1754;154;Remove piece;10;complete;31/12/2024 19:10;Operador;Process_Machine-10
1754;154;Product (accept);10;start;31/12/2024 19:10;Operador;Process_Machine-10
1755;155;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1755;155;Idle machine;10;complete;31/12/2024 20:28;Operador;Process_Machine-10
1755;155;Working;10;start;31/12/2024 20:28;Operador;Process_Machine-10
1755;155;Working;10;complete;31/12/2024 20:28;Operador;Process_Machine-10
1755;155;Remove piece;10;start;31/12/2024 20:28;Operador;Process_Machine-10
1755;155;Remove piece;10;complete;31/12/2024 20:28;Operador;Process_Machine-10
1755;155;Product (accept);10;start;31/12/2024 20:28;Operador;Process_Machine-10
1756;156;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1756;156;Idle machine;10;complete;31/12/2024 19:16;Operador;Process_Machine-10
1756;156;Working;10;start;31/12/2024 19:16;Operador;Process_Machine-10
1756;156;Working;10;complete;31/12/2024 19:16;Operador;Process_Machine-10
1756;156;Remove piece;10;start;31/12/2024 19:16;Operador;Process_Machine-10
1756;156;Remove piece;10;complete;31/12/2024 19:16;Operador;Process_Machine-10
1756;156;Operational stop;10;start;31/12/2024 19:16;Operador;Process_Machine-10
1756;156;Operational stop;10;complete;31/12/2024 19:17;Operador;Process_Machine-10
1756;156;Product (accept);10;start;31/12/2024 19:17;Operador;Process_Machine-10
1757;157;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1757;157;Idle machine;10;complete;31/12/2024 19:13;Operador;Process_Machine-10
1757;157;Working;10;start;31/12/2024 19:13;Operador;Process_Machine-10
1757;157;Working;10;complete;31/12/2024 19:13;Operador;Process_Machine-10
1757;157;Remove piece;10;start;31/12/2024 19:13;Operador;Process_Machine-10
1757;157;Remove piece;10;complete;31/12/2024 19:13;Operador;Process_Machine-10
1757;157;Operational stop;10;start;31/12/2024 19:13;Operador;Process_Machine-10
1757;157;Operational stop;10;complete;31/12/2024 19:13;Operador;Process_Machine-10
1757;157;Product (accept);10;start;31/12/2024 19:13;Operador;Process_Machine-10
1758;158;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1758;158;Idle machine;10;complete;31/12/2024 19:30;Operador;Process_Machine-10
1758;158;Working;10;start;31/12/2024 19:30;Operador;Process_Machine-10
1758;158;Working;10;complete;31/12/2024 19:31;Operador;Process_Machine-10
1758;158;Remove piece;10;start;31/12/2024 19:31;Operador;Process_Machine-10
1758;158;Remove piece;10;complete;31/12/2024 19:31;Operador;Process_Machine-10
1758;158;Product (accept);10;start;31/12/2024 19:31;Operador;Process_Machine-10
1759;159;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1759;159;Idle machine;10;complete;31/12/2024 20:54;Operador;Process_Machine-10
1759;159;Working;10;start;31/12/2024 20:54;Operador;Process_Machine-10
1759;159;Working;10;complete;31/12/2024 20:54;Operador;Process_Machine-10
1759;159;Remove piece;10;start;31/12/2024 20:54;Operador;Process_Machine-10
1759;159;Remove piece;10;complete;31/12/2024 20:54;Operador;Process_Machine-10
1759;159;Product (accept);10;start;31/12/2024 20:54;Operador;Process_Machine-10
1760;160;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1760;160;Idle machine;10;complete;31/12/2024 20:38;Operador;Process_Machine-10
1760;160;Working;10;start;31/12/2024 20:38;Operador;Process_Machine-10
1760;160;Working;10;complete;31/12/2024 20:39;Operador;Process_Machine-10
1760;160;Remove piece;10;start;31/12/2024 20:39;Operador;Process_Machine-10
1760;160;Remove piece;10;complete;31/12/2024 20:39;Operador;Process_Machine-10
1760;160;Operational stop;10;start;31/12/2024 20:39;Operador;Process_Machine-10
1760;160;Operational stop;10;complete;31/12/2024 20:40;Operador;Process_Machine-10
1760;160;Product (accept);10;start;31/12/2024 20:40;Operador;Process_Machine-10
1761;161;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1761;161;Idle machine;10;complete;31/12/2024 20:41;Operador;Process_Machine-10
1761;161;Working;10;start;31/12/2024 20:41;Operador;Process_Machine-10
1761;161;Working;10;complete;31/12/2024 20:41;Operador;Process_Machine-10
1761;161;Remove piece;10;start;31/12/2024 20:41;Operador;Process_Machine-10
1761;161;Remove piece;10;complete;31/12/2024 20:41;Operador;Process_Machine-10
1761;161;Operational stop;10;start;31/12/2024 20:41;Operador;Process_Machine-10
1761;161;Operational stop;10;complete;31/12/2024 20:42;Operador;Process_Machine-10
1761;161;Product (accept);10;start;31/12/2024 20:42;Operador;Process_Machine-10
1762;162;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1762;162;Idle machine;10;complete;31/12/2024 20:18;Operador;Process_Machine-10
1762;162;Working;10;start;31/12/2024 20:18;Operador;Process_Machine-10
1762;162;Working;10;complete;31/12/2024 20:18;Operador;Process_Machine-10
1762;162;Remove piece;10;start;31/12/2024 20:18;Operador;Process_Machine-10
1762;162;Remove piece;10;complete;31/12/2024 20:18;Operador;Process_Machine-10
1762;162;Product (accept);10;start;31/12/2024 20:18;Operador;Process_Machine-10
1763;163;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1763;163;Idle machine;10;complete;31/12/2024 19:17;Operador;Process_Machine-10
1763;163;Working;10;start;31/12/2024 19:17;Operador;Process_Machine-10
1763;163;Working;10;complete;31/12/2024 19:17;Operador;Process_Machine-10
1763;163;Remove piece;10;start;31/12/2024 19:17;Operador;Process_Machine-10
1763;163;Remove piece;10;complete;31/12/2024 19:18;Operador;Process_Machine-10
1763;163;Product (accept);10;start;31/12/2024 19:18;Operador;Process_Machine-10
1764;164;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1764;164;Idle machine;10;complete;31/12/2024 18:23;Operador;Process_Machine-10
1764;164;Working;10;start;31/12/2024 18:23;Operador;Process_Machine-10
1764;164;Working;10;complete;31/12/2024 18:24;Operador;Process_Machine-10
1764;164;Remove piece;10;start;31/12/2024 18:24;Operador;Process_Machine-10
1764;164;Remove piece;10;complete;31/12/2024 18:24;Operador;Process_Machine-10
1764;164;Operational stop;10;start;31/12/2024 18:24;Operador;Process_Machine-10
1764;164;Operational stop;10;complete;31/12/2024 18:25;Operador;Process_Machine-10
1764;164;Product (accept);10;start;31/12/2024 18:25;Operador;Process_Machine-10
1765;165;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1765;165;Idle machine;10;complete;31/12/2024 19:26;Operador;Process_Machine-10
1765;165;Working;10;start;31/12/2024 19:26;Operador;Process_Machine-10
1765;165;Working;10;complete;31/12/2024 19:26;Operador;Process_Machine-10
1765;165;Remove piece;10;start;31/12/2024 19:26;Operador;Process_Machine-10
1765;165;Remove piece;10;complete;31/12/2024 19:27;Operador;Process_Machine-10
1765;165;Product (accept);10;start;31/12/2024 19:27;Operador;Process_Machine-10
1766;166;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1766;166;Idle machine;10;complete;31/12/2024 18:52;Operador;Process_Machine-10
1766;166;Working;10;start;31/12/2024 18:52;Operador;Process_Machine-10
1766;166;Working;10;complete;31/12/2024 18:52;Operador;Process_Machine-10
1766;166;Remove piece;10;start;31/12/2024 18:52;Operador;Process_Machine-10
1766;166;Remove piece;10;complete;31/12/2024 18:52;Operador;Process_Machine-10
1766;166;Product (accept);10;start;31/12/2024 18:52;Operador;Process_Machine-10
1767;167;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1767;167;Idle machine;10;complete;31/12/2024 20:37;Operador;Process_Machine-10
1767;167;Working;10;start;31/12/2024 20:37;Operador;Process_Machine-10
1767;167;Working;10;complete;31/12/2024 20:37;Operador;Process_Machine-10
1767;167;Remove piece;10;start;31/12/2024 20:37;Operador;Process_Machine-10
1767;167;Remove piece;10;complete;31/12/2024 20:38;Operador;Process_Machine-10
1767;167;Operational stop;10;start;31/12/2024 20:38;Operador;Process_Machine-10
1767;167;Operational stop;10;complete;31/12/2024 20:38;Operador;Process_Machine-10
1767;167;Product (accept);10;start;31/12/2024 20:38;Operador;Process_Machine-10
1768;168;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1768;168;Idle machine;10;complete;31/12/2024 20:53;Operador;Process_Machine-10
1768;168;Working;10;start;31/12/2024 20:53;Operador;Process_Machine-10
1768;168;Working;10;complete;31/12/2024 20:53;Operador;Process_Machine-10
1768;168;Remove piece;10;start;31/12/2024 20:53;Operador;Process_Machine-10
1768;168;Remove piece;10;complete;31/12/2024 20:54;Operador;Process_Machine-10
1768;168;Product (accept);10;start;31/12/2024 20:54;Operador;Process_Machine-10
1769;169;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1769;169;Idle machine;10;complete;31/12/2024 18:49;Operador;Process_Machine-10
1769;169;Working;10;start;31/12/2024 18:49;Operador;Process_Machine-10
1769;169;Working;10;complete;31/12/2024 18:49;Operador;Process_Machine-10
1769;169;Remove piece;10;start;31/12/2024 18:49;Operador;Process_Machine-10
1769;169;Remove piece;10;complete;31/12/2024 18:49;Operador;Process_Machine-10
1769;169;Operational stop;10;start;31/12/2024 18:49;Operador;Process_Machine-10
1769;169;Operational stop;10;complete;31/12/2024 18:50;Operador;Process_Machine-10
1769;169;Product (accept);10;start;31/12/2024 18:50;Operador;Process_Machine-10
1770;170;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1770;170;Idle machine;10;complete;31/12/2024 21:03;Operador;Process_Machine-10
1770;170;Working;10;start;31/12/2024 21:03;Operador;Process_Machine-10
1770;170;Working;10;complete;31/12/2024 21:04;Operador;Process_Machine-10
1770;170;Remove piece;10;start;31/12/2024 21:04;Operador;Process_Machine-10
1770;170;Remove piece;10;complete;31/12/2024 21:04;Operador;Process_Machine-10
1770;170;Operational stop;10;start;31/12/2024 21:04;Operador;Process_Machine-10
1770;170;Operational stop;10;complete;31/12/2024 21:05;Operador;Process_Machine-10
1770;170;Product (accept);10;start;31/12/2024 21:05;Operador;Process_Machine-10
1771;171;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1771;171;Idle machine;10;complete;31/12/2024 19:00;Operador;Process_Machine-10
1771;171;Working;10;start;31/12/2024 19:00;Operador;Process_Machine-10
1771;171;Working;10;complete;31/12/2024 19:00;Operador;Process_Machine-10
1771;171;Remove piece;10;start;31/12/2024 19:00;Operador;Process_Machine-10
1771;171;Remove piece;10;complete;31/12/2024 19:01;Operador;Process_Machine-10
1771;171;Product (accept);10;start;31/12/2024 19:01;Operador;Process_Machine-10
1772;172;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1772;172;Idle machine;10;complete;31/12/2024 19:06;Operador;Process_Machine-10
1772;172;Working;10;start;31/12/2024 19:06;Operador;Process_Machine-10
1772;172;Working;10;complete;31/12/2024 19:06;Operador;Process_Machine-10
1772;172;Remove piece;10;start;31/12/2024 19:06;Operador;Process_Machine-10
1772;172;Remove piece;10;complete;31/12/2024 19:06;Operador;Process_Machine-10
1772;172;Product (accept);10;start;31/12/2024 19:06;Operador;Process_Machine-10
1773;173;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1773;173;Idle machine;10;complete;31/12/2024 20:51;Operador;Process_Machine-10
1773;173;Working;10;start;31/12/2024 20:51;Operador;Process_Machine-10
1773;173;Working;10;complete;31/12/2024 20:51;Operador;Process_Machine-10
1773;173;Remove piece;10;start;31/12/2024 20:51;Operador;Process_Machine-10
1773;173;Remove piece;10;complete;31/12/2024 20:51;Operador;Process_Machine-10
1773;173;Operational stop;10;start;31/12/2024 20:51;Operador;Process_Machine-10
1773;173;Operational stop;10;complete;31/12/2024 20:51;Operador;Process_Machine-10
1773;173;Product (accept);10;start;31/12/2024 20:51;Operador;Process_Machine-10
1774;174;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1774;174;Idle machine;10;complete;31/12/2024 20:51;Operador;Process_Machine-10
1774;174;Working;10;start;31/12/2024 20:51;Operador;Process_Machine-10
1774;174;Working;10;complete;31/12/2024 20:52;Operador;Process_Machine-10
1774;174;Remove piece;10;start;31/12/2024 20:52;Operador;Process_Machine-10
1774;174;Remove piece;10;complete;31/12/2024 20:52;Operador;Process_Machine-10
1774;174;Product (accept);10;start;31/12/2024 20:52;Operador;Process_Machine-10
1775;175;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1775;175;Idle machine;10;complete;31/12/2024 19:09;Operador;Process_Machine-10
1775;175;Working;10;start;31/12/2024 19:09;Operador;Process_Machine-10
1775;175;Working;10;complete;31/12/2024 19:09;Operador;Process_Machine-10
1775;175;Remove piece;10;start;31/12/2024 19:09;Operador;Process_Machine-10
1775;175;Remove piece;10;complete;31/12/2024 19:10;Operador;Process_Machine-10
1775;175;Operational stop;10;start;31/12/2024 19:10;Operador;Process_Machine-10
1775;175;Operational stop;10;complete;31/12/2024 19:10;Operador;Process_Machine-10
1775;175;Product (accept);10;start;31/12/2024 19:10;Operador;Process_Machine-10
1776;176;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1776;176;Idle machine;10;complete;31/12/2024 19:05;Operador;Process_Machine-10
1776;176;Working;10;start;31/12/2024 19:05;Operador;Process_Machine-10
1776;176;Working;10;complete;31/12/2024 19:05;Operador;Process_Machine-10
1776;176;Remove piece;10;start;31/12/2024 19:05;Operador;Process_Machine-10
1776;176;Remove piece;10;complete;31/12/2024 19:05;Operador;Process_Machine-10
1776;176;Product (accept);10;start;31/12/2024 19:05;Operador;Process_Machine-10
1777;177;Idle machine;10;start;31/12/2024 18:00;Operador;Process_Machine-10
1777;177;Idle machine;10;complete;31/12/2024 20:01;Operador;Process_Machine-10
1777;177;Working;10;start;31/12/2024 20:01;Operador;Process_Machine-10
